Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      13/13          dolibrary [260]
                                  13             list_pop_front <cycle 1> [41]
-----------------------------------------------
                0.00    0.00       1/15          os_date <cycle 1> [143]
                0.00    0.00      14/15          gc_collect <cycle 1> [279]
[258]    0.0    0.00    0.00      15         lua_rawsetp [258]
-----------------------------------------------
                                   1             read_chars <cycle 1> [347]
                                   1             pushglobalfuncname <cycle 1> [346]
                                   1             math_atan <cycle 1> [342]
                                   1             luaopen_base <cycle 1> [241]
                                   1             byteoffset <cycle 1> [327]
                                   1             luaV_execute <cycle 1> [6]
                                   1             tconcat <cycle 1> [351]
                                   1             constfolding <cycle 1> [278]
                                   2             str_pack <cycle 1> [281]
                                   3             searchpath <cycle 1> [324]
                0.00    0.00       1/14000816     ll_searchpath [75]
                0.00    0.00       1/14000816     os_getenv [130]
[259]    0.0    0.00    0.00      15         lua_tonumberx <cycle 1> [259]
                                  15             luaH_del <cycle 1> [13]
-----------------------------------------------
                0.00    0.00      13/13          luaT_init <cycle 1> [257]
[260]    0.0    0.00    0.00      13         dolibrary [260]
-----------------------------------------------
                                  10             luaL_getmetafield <cycle 1> [270]
                0.00    0.00       1/14000816     ll_searchpath [75]
                0.00    0.00       1/14000816     findfile [127]
[261]    0.0    0.00    0.00      12         getF <cycle 1> [261]
                0.00    0.00      12/258         error [220]
                0.00    0.00      12/379         partition [217]
                                 143             index2addr <cycle 1> [223]
                                 143             lua_pushstring <cycle 1> [222]
-----------------------------------------------
                0.00    0.00       1/12          read_line <cycle 1> [348]
                0.00    0.00       1/12          read_chars <cycle 1> [347]
                0.00    0.00       1/12          ll_searchpath [75]
                0.00    0.00       1/12          checkload <cycle 1> [328]
                0.00    0.00       1/12          math_atan <cycle 1> [342]
                0.00    0.00       1/12          os_getenv [130]
                0.00    0.00       1/12          str_pack <cycle 1> [281]
                0.00    0.00       1/12          luaB_type [603]
                0.00    0.00       1/12          luaopen_base <cycle 1> [241]
                0.00    0.00       1/12          luaV_execute <cycle 1> [6]
                0.00    0.00       1/12          tconcat <cycle 1> [351]
                0.00    0.00       1/12          constfolding <cycle 1> [278]
[262]    0.0    0.00    0.00      12         luaL_unref [262]
                0.00    0.00      12/22          luaL_traceback [242]
                0.00    0.00       3/21          auxresume [244]
                0.00    0.00       1/42          LoadConstants [230]
-----------------------------------------------
                0.00    0.00       3/12          dischargejpc [301]
                0.00    0.00       3/12          luaK_codeABx [208]
                0.00    0.00       6/12          propagatemark <cycle 3> [227]
[263]    0.0    0.00    0.00      12         traverseproto [263]
-----------------------------------------------
                0.00    0.00      11/11          reverse [297]
[264]    0.0    0.00    0.00      11         intarith [264]
-----------------------------------------------
                0.00    0.00       1/11          init_registry [330]
                0.00    0.00      10/11          finishCcall [155]
[265]    0.0    0.00    0.00      11         luaG_errormsg [265]
-----------------------------------------------
                                   1             read_chars <cycle 1> [347]
                                   1             math_atan <cycle 1> [342]
                                   1             str_pack <cycle 1> [281]
                                   1             luaopen_base <cycle 1> [241]
                                   1             mem_malloc <cycle 1> [323]
                                   1             mem_free <cycle 1> [124]
                                   1             luaV_execute <cycle 1> [6]
                                   1             tconcat <cycle 1> [351]
                                   1             constfolding <cycle 1> [278]
                0.00    0.00       1/14000816     ll_searchpath [75]
                0.00    0.00       1/14000816     os_getenv [130]
[266]    0.0    0.00    0.00      11         luaL_tolstring <cycle 1> [266]
                0.00    0.00      21/25          setobj2s [239]
                                   1             stack_init <cycle 1> [349]
-----------------------------------------------
                                   1             byteoffset <cycle 1> [327]
                0.00    0.00      10/14000816     luaL_len [55]
[267]    0.0    0.00    0.00      11         lua_pushinteger <cycle 1> [267]
                0.00    0.00     174/258         error [220]
                                 174             luaO_arith <cycle 1> [213]
                                  11             lua_topointer <cycle 1> [221]
-----------------------------------------------
                                   1             math_atan <cycle 1> [342]
                                   2             math_fmod <cycle 1> [322]
                                   6             read_all <cycle 1> [275]
                0.00    0.00       1/14000816     math_toint [87]
[268]    0.0    0.00    0.00      10         luaB_costatus <cycle 1> [268]
                                   4             sort_comp <cycle 1> [285]
-----------------------------------------------
                0.00    0.00       1/10          resume_error [172]
                0.00    0.00       2/10          lua_rawgetp [778]
                0.00    0.00       7/10          generation_collect [498]
[269]    0.0    0.00    0.00      10         luaD_callnoyield [269]
-----------------------------------------------
                                  10             checkload <cycle 1> [328]
[270]    0.0    0.00    0.00      10         luaL_getmetafield <cycle 1> [270]
                0.00    0.00      10/21          auxresume [244]
                                  10             getF <cycle 1> [261]
                                  10             lua_rotate <cycle 1> [234]
-----------------------------------------------
                0.00    0.00       1/10          closegoto [206]
                0.00    0.00       3/10          explist [212]
                0.00    0.00       3/10          subexpr [71]
                0.00    0.00       3/10          cond [151]
[271]    0.0    0.00    0.00      10         markupval [271]
-----------------------------------------------
                0.00    0.00       1/10          closegoto [206]
                0.00    0.00       3/10          explist [212]
                0.00    0.00       3/10          subexpr [71]
                0.00    0.00       3/10          assignment [96]
[272]    0.0    0.00    0.00      10         searchupvalue [272]
-----------------------------------------------
                                   6             traversethread <cycle 3> [273]
                                   9             propagatemark <cycle 3> [227]
                0.00    0.00       1/90          closegoto [206]
[273]    0.0    0.00    0.00      10+6       traversethread <cycle 3> [273]
                                   1             clearvalues <cycle 3> [70]
                                   6             traversethread <cycle 3> [273]
-----------------------------------------------
                0.00    0.00       9/9           singlevaraux [76]
[274]    0.0    0.00    0.00       9         adjustlocalvars [274]
-----------------------------------------------
                                   3             read_chars <cycle 1> [347]
                                   6             luaH_free_set <cycle 1> [283]
[275]    0.0    0.00    0.00       9         read_all <cycle 1> [275]
                0.00    0.00       6/27          setobj2s [238]
                0.00    0.00       2/42          LoadConstants [230]
                                   6             lastlevel <cycle 1> [250]
                                   6             luaB_costatus <cycle 1> [268]
                                   5             lua_pushstring <cycle 1> [222]
                                   3             luaH_free <cycle 1> [43]
-----------------------------------------------
                0.00    0.00       1/8           interror [331]
                0.00    0.00       1/8           utfchar <cycle 1> [352]
                0.00    0.00       3/8           str_gsub [313]
                0.00    0.00       3/8           list_cache_clear <cycle 1> [303]
[276]    0.0    0.00    0.00       8         flt_new [276]
-----------------------------------------------
                0.00    0.00       4/8           codeclosure [122]
                0.00    0.00       4/8           open_func [856]
[277]    0.0    0.00    0.00       8         incomplete [277]
-----------------------------------------------
                                   1             luaD_hook <cycle 1> [235]
                0.00    0.00       1/14000816     test_then_block [81]
                0.00    0.00       5/14000816     index2addr_ [91]
[278]    0.0    0.00    0.00       7         constfolding <cycle 1> [278]
                0.00    0.00       1/12          luaL_unref [262]
                                   5             clean_const <cycle 1> [74]
                                   1             luaL_tolstring <cycle 1> [266]
                                   1             lua_tonumberx <cycle 1> [259]
-----------------------------------------------
                                   3             luaC_init <cycle 1> [333]
                0.00    0.00       1/14000816     aux_upvalue [18]
                0.00    0.00       3/14000816     lua_next [47]
[279]    0.0    0.00    0.00       7         gc_collect <cycle 1> [279]
                0.00    0.00      14/15          lua_rawsetp [258]
                                   7             mem_free <cycle 1> [124]
-----------------------------------------------
                0.00    0.00       1/7           luaL_argerror [336]
                0.00    0.00       1/7           mem_malloc <cycle 1> [323]
                0.00    0.00       2/7           luaL_pushresultsize [702]
                0.00    0.00       3/7           luaL_traceback [242]
[280]    0.0    0.00    0.00       7         luaU_undump [280]
                0.00    0.00       7/379         partition [217]
-----------------------------------------------
                                   1             str_pack <cycle 1> [281]
                                   1             luaD_hook <cycle 1> [235]
                                   1             luaY_parser <cycle 1> [201]
                0.00    0.00       1/14000816     finishCcall [155]
                0.00    0.00       1/14000816     esccheck [159]
                0.00    0.00       1/14000816     lua_createtable [157]
                0.00    0.00       2/14000816     test_then_block [81]
[281]    0.0    0.00    0.00       7+1       str_pack <cycle 1> [281]
                0.00    0.00       3/3           luaL_checkstack [306]
                0.00    0.00       2/42          LoadConstants [230]
                0.00    0.00       2/258         error [220]
                0.00    0.00       1/27          setobj2s [238]
                0.00    0.00       1/12          luaL_unref [262]
                                   2             lua_tonumberx <cycle 1> [259]
                                   1             auxgetstr <cycle 1> [287]
                                   1             lua_pushstring <cycle 1> [222]
                                   1             luaL_tolstring <cycle 1> [266]
                                   1             str_pack <cycle 1> [281]
-----------------------------------------------
                0.00    0.00       3/6           luaL_traceback [242]
                0.00    0.00       3/6           luaL_addvalue [305]
[282]    0.0    0.00    0.00       6         LoadProtos [282]
                0.00    0.00       6/379         partition [217]
-----------------------------------------------
                                   6             luaH_free_set <cycle 1> [283]
                                   6             luaD_hook <cycle 1> [235]
[283]    0.0    0.00    0.00       6+6       luaH_free_set <cycle 1> [283]
                                  12             lastlevel <cycle 1> [250]
                                   6             read_all <cycle 1> [275]
                                   6             luaH_free_set <cycle 1> [283]
-----------------------------------------------
                                   2             byteoffset <cycle 1> [327]
                                   4             searchpath <cycle 1> [324]
[284]    0.0    0.00    0.00       6         lua_pushboolean <cycle 1> [284]
                0.00    0.00       6/379         partition [217]
                                   6             luaH_gset <cycle 1> [2]
-----------------------------------------------
                                   1             lua_xmove <cycle 1> [341]
                                   4             luaB_costatus <cycle 1> [268]
                0.00    0.00       1/14000816     lua_pushthread [152]
[285]    0.0    0.00    0.00       6         sort_comp <cycle 1> [285]
                                   6             obj_destroy <cycle 1> [14]
-----------------------------------------------
                0.00    0.00       6/6           propagatemark <cycle 3> [227]
[286]    0.0    0.00    0.00       6         traverseCclosure [286]
-----------------------------------------------
                                   1             searchpath <cycle 1> [324]
                                   1             str_pack <cycle 1> [281]
                                   3             pushfuncname <cycle 1> [246]
[287]    0.0    0.00    0.00       5         auxgetstr <cycle 1> [287]
                0.00    0.00       5/379         partition [217]
                                   1             luaV_execute <cycle 1> [6]
-----------------------------------------------
                0.00    0.00       5/5           primaryexp [64]
[288]    0.0    0.00    0.00       5         call_gc [288]
-----------------------------------------------
                0.00    0.00       5/5           handle_luainit [523]
[289]    0.0    0.00    0.00       5         collectargs [289]
-----------------------------------------------
                                   2             luaL_pushresult <cycle 1> [321]
                                   3             luaH_free <cycle 1> [43]
[290]    0.0    0.00    0.00       5         lua_settable <cycle 1> [290]
                0.00    0.00       2/379         partition [217]
                                   3             list_addArray <cycle 1> [218]
                                   2             luaO_pushvfstring <cycle 1> [187]
-----------------------------------------------
                0.00    0.00       5/5           save [94]
[291]    0.0    0.00    0.00       5         pmain [291]
                0.00    0.00       5/5           runargs [292]
-----------------------------------------------
                0.00    0.00       5/5           pmain [291]
[292]    0.0    0.00    0.00       5         runargs [292]
-----------------------------------------------
                0.00    0.00       4/4           str_gsub [313]
[293]    0.0    0.00    0.00       4         add_s [293]
-----------------------------------------------
                0.00    0.00       1/4           str_gsub [313]
                0.00    0.00       3/4           addquoted [378]
[294]    0.0    0.00    0.00       4         add_value [294]
-----------------------------------------------
                0.00    0.00       4/4           luaD_hook <cycle 1> [235]
[295]    0.0    0.00    0.00       4         luaB_collectgarbage [295]
                0.00    0.00       3/22          luaL_traceback [242]
                0.00    0.00       3/3           luaL_addvalue [305]
-----------------------------------------------
                0.00    0.00       4/4           str_gsub [313]
[296]    0.0    0.00    0.00       4         luaL_where [296]
-----------------------------------------------
                0.00    0.00       1/4           mem_malloc <cycle 1> [323]
                0.00    0.00       3/4           luaS_eqlngstr [115]
[297]    0.0    0.00    0.00       4         reverse [297]
                0.00    0.00      11/11          intarith [264]
-----------------------------------------------
                0.00    0.00       4/4           luaD_hook <cycle 1> [235]
[298]    0.0    0.00    0.00       4         setallfields [298]
-----------------------------------------------
                                   1             luaopen_base <cycle 1> [241]
                0.00    0.00       3/14000816     luaL_execresult [114]
[299]    0.0    0.00    0.00       4         setsvalue <cycle 1> [299]
                                   4             list_pop_front <cycle 1> [41]
-----------------------------------------------
                0.00    0.00       4/4           codeclosure [122]
[300]    0.0    0.00    0.00       4         undefgoto [300]
-----------------------------------------------
                0.00    0.00       3/3           freeexps <cycle 4> [256]
[301]    0.0    0.00    0.00       3         dischargejpc [301]
                0.00    0.00       3/12          traverseproto [263]
-----------------------------------------------
                0.00    0.00       3/3           newupvalue [99]
[302]    0.0    0.00    0.00       3         getlocvar [302]
-----------------------------------------------
                                   3             luaD_hook <cycle 1> [235]
[303]    0.0    0.00    0.00       3         list_cache_clear <cycle 1> [303]
                0.00    0.00       3/8           flt_new [276]
                                   3             clean_const <cycle 1> [74]
-----------------------------------------------
                0.00    0.00       3/3           luaL_addvalue [305]
[304]    0.0    0.00    0.00       3         luaL_addstring [304]
                0.00    0.00       3/25          setobj2s [239]
-----------------------------------------------
                0.00    0.00       3/3           luaB_collectgarbage [295]
[305]    0.0    0.00    0.00       3         luaL_addvalue [305]
                0.00    0.00       3/3           luaL_addstring [304]
                0.00    0.00       3/6           LoadProtos [282]
                0.00    0.00       2/258         error [220]
-----------------------------------------------
                0.00    0.00       3/3           str_pack <cycle 1> [281]
[306]    0.0    0.00    0.00       3         luaL_checkstack [306]
-----------------------------------------------
                0.00    0.00       3/3           addquoted [378]
[307]    0.0    0.00    0.00       3         luaL_fileresult [307]
-----------------------------------------------
                0.00    0.00       3/3           luaL_pushresult <cycle 1> [321]
[308]    0.0    0.00    0.00       3         luaL_prepbuffsize [308]
-----------------------------------------------
                0.00    0.00       3/3           str_gsub [313]
[309]    0.0    0.00    0.00       3         luaL_testudata [309]
-----------------------------------------------
                0.00    0.00       3/3           luaO_pushvfstring <cycle 1> [187]
[310]    0.0    0.00    0.00       3         luaT_callorderTM [310]
-----------------------------------------------
                0.00    0.00       3/3           luaL_addlstring [113]
[311]    0.0    0.00    0.00       3         lua_iscfunction [311]
                0.00    0.00       3/379         partition [217]
-----------------------------------------------
                                   1             mem_free <cycle 1> [124]
                0.00    0.00       2/14000816     math_toint [87]
[312]    0.0    0.00    0.00       3         luaopen_coroutine <cycle 1> [312]
                                   3             luaH_gset <cycle 1> [2]
-----------------------------------------------
                0.00    0.00       3/3           luaD_hook <cycle 1> [235]
[313]    0.0    0.00    0.00       3         str_gsub [313]
                0.00    0.00       4/4           luaL_where [296]
                0.00    0.00       4/4           add_s [293]
                0.00    0.00       3/8           flt_new [276]
                0.00    0.00       3/22          luaL_traceback [242]
                0.00    0.00       3/3           luaL_testudata [309]
                0.00    0.00       1/1           luaL_argerror [336]
                0.00    0.00       1/4           add_value [294]
-----------------------------------------------
                0.00    0.00       3/3           markmt [809]
[314]    0.0    0.00    0.00       3         sub_ref_func [314]
-----------------------------------------------
                0.00    0.00       3/3           propagatemark <cycle 3> [227]
[315]    0.0    0.00    0.00       3         traverseLclosure [315]
-----------------------------------------------
                0.00    0.00       3/3           lua_isnumber [764]
[316]    0.0    0.00    0.00       3         unpack [316]
-----------------------------------------------
                0.00    0.00       1/2           mem_malloc <cycle 1> [323]
                0.00    0.00       1/2           mem_free <cycle 1> [124]
[317]    0.0    0.00    0.00       2         codepoint [317]
-----------------------------------------------
                0.00    0.00       1/2           list_exist [160]
                0.00    0.00       1/2           list_at <cycle 1> [215]
[318]    0.0    0.00    0.00       2         list_create [318]
-----------------------------------------------
                                   2             list_at <cycle 1> [215]
[319]    0.0    0.00    0.00       2         list_del <cycle 1> [319]
                                   2             obj_destroy <cycle 1> [14]
-----------------------------------------------
                0.00    0.00       1/2           os_setlocale [168]
                0.00    0.00       1/2           lua_getupvalue [164]
[320]    0.0    0.00    0.00       2         luaK_prefix [320]
-----------------------------------------------
                                   1             lua_resume <cycle 1> [175]
                                   1             mem_malloc <cycle 1> [323]
[321]    0.0    0.00    0.00       2         luaL_pushresult <cycle 1> [321]
                0.00    0.00       3/3           luaL_prepbuffsize [308]
                                   2             lua_settable <cycle 1> [290]
-----------------------------------------------
                                   2             luaD_hook <cycle 1> [235]
[322]    0.0    0.00    0.00       2         math_fmod <cycle 1> [322]
                                   2             luaB_costatus <cycle 1> [268]
-----------------------------------------------
                                   4             mem_malloc <cycle 1> [323]
                                   1             luaD_hook <cycle 1> [235]
                                   1             mem_free <cycle 1> [124]
[323]    0.0    0.00    0.00       2+4       mem_malloc <cycle 1> [323]
                0.00    0.00       1/4           reverse [297]
                0.00    0.00       1/22          luaL_traceback [242]
                0.00    0.00       1/56          LoadCode [229]
                0.00    0.00       1/258         error [220]
                0.00    0.00       1/1           interror [331]
                0.00    0.00       1/2           codepoint [317]
                0.00    0.00       1/7           luaU_undump [280]
                0.00    0.00       1/19          luaB_auxwrap [248]
                                   1             luaL_pushresult <cycle 1> [321]
                                   1             utfchar <cycle 1> [352]
                                   1             luaL_tolstring <cycle 1> [266]
                                   1             checkload <cycle 1> [328]
                                   1             byteoffset <cycle 1> [327]
                                   4             mem_malloc <cycle 1> [323]
-----------------------------------------------
                                   1             searchpath <cycle 1> [324]
                                   1             luaD_hook <cycle 1> [235]
                0.00    0.00       1/14000816     ll_searchpath [75]
[324]    0.0    0.00    0.00       2+1       searchpath <cycle 1> [324]
                0.00    0.00       4/42          LoadConstants [230]
                                   5             index2addr <cycle 1> [223]
                                   4             lua_pushboolean <cycle 1> [284]
                                   3             lua_tonumberx <cycle 1> [259]
                                   2             lua_pushstring <cycle 1> [222]
                                   1             auxgetstr <cycle 1> [287]
                                   1             lua_pushlightuserdata <cycle 1> [340]
                                   1             searchpath <cycle 1> [324]
-----------------------------------------------
                                   2             clean_const <cycle 1> [74]
[325]    0.0    0.00    0.00       2         setobj2s <cycle 1> [325]
                0.00    0.00      23/23          lua_setupvalue [240]
                                  23             read_string <cycle 1> [33]
-----------------------------------------------
                0.00    0.00       1/1           test_then_block [81]
[326]    0.0    0.00    0.00       1         adjust_assign [326]
-----------------------------------------------
                                   1             mem_malloc <cycle 1> [323]
[327]    0.0    0.00    0.00       1         byteoffset <cycle 1> [327]
                0.00    0.00       2/27          setobj2s [238]
                0.00    0.00       1/56          LoadCode [229]
                0.00    0.00       1/258         error [220]
                                   2             lua_pushboolean <cycle 1> [284]
                                   1             lua_tonumberx <cycle 1> [259]
                                   1             lua_pushinteger <cycle 1> [267]
-----------------------------------------------
                                   1             mem_malloc <cycle 1> [323]
[328]    0.0    0.00    0.00       1         checkload <cycle 1> [328]
                0.00    0.00       1/42          LoadConstants [230]
                0.00    0.00       1/12          luaL_unref [262]
                0.00    0.00       1/258         error [220]
                                  10             luaL_getmetafield <cycle 1> [270]
-----------------------------------------------
                0.00    0.00       1/1           moveresults <cycle 1> [243]
[329]    0.0    0.00    0.00       1         forlimit [329]
-----------------------------------------------
                0.00    0.00       1/1           mem_free <cycle 1> [124]
[330]    0.0    0.00    0.00       1         init_registry [330]
                0.00    0.00       1/11          luaG_errormsg [265]
                0.00    0.00       1/1           os_difftime [344]
-----------------------------------------------
                0.00    0.00       1/1           mem_malloc <cycle 1> [323]
[331]    0.0    0.00    0.00       1         interror [331]
                0.00    0.00       1/8           flt_new [276]
-----------------------------------------------
                0.00    0.00       1/1           luaE_setdebt [144]
[332]    0.0    0.00    0.00       1         luaC_barrierback_ [332]
-----------------------------------------------
                                   1             clean_const <cycle 1> [74]
[333]    0.0    0.00    0.00       1         luaC_init <cycle 1> [333]
                                   3             gc_collect <cycle 1> [279]
-----------------------------------------------
                0.00    0.00       1/1           reallymarkobject [100]
[334]    0.0    0.00    0.00       1         luaC_newobjNotGC [334]
-----------------------------------------------
                0.00    0.00       1/1           adjust_varargs [382]
[335]    0.0    0.00    0.00       1         luaD_throw [335]
-----------------------------------------------
                0.00    0.00       1/1           str_gsub [313]
[336]    0.0    0.00    0.00       1         luaL_argerror [336]
                0.00    0.00       1/7           luaU_undump [280]
-----------------------------------------------
                0.00    0.00       1/1           luaL_optinteger [700]
[337]    0.0    0.00    0.00       1         luaL_checknumber [337]
-----------------------------------------------
                0.00    0.00       1/1           luaL_optnumber [701]
[338]    0.0    0.00    0.00       1         luaL_optlstring [338]
-----------------------------------------------
                0.00    0.00       1/1           mem_free <cycle 1> [124]
[339]    0.0    0.00    0.00       1         lua_checkstack [339]
-----------------------------------------------
                                   1             searchpath <cycle 1> [324]
[340]    0.0    0.00    0.00       1         lua_pushlightuserdata <cycle 1> [340]
                                   6             luaV_execute <cycle 1> [6]
-----------------------------------------------
                                   1             mem_free <cycle 1> [124]
[341]    0.0    0.00    0.00       1         lua_xmove <cycle 1> [341]
                                   1             sort_comp <cycle 1> [285]
-----------------------------------------------
                                   1             luaD_hook <cycle 1> [235]
[342]    0.0    0.00    0.00       1         math_atan <cycle 1> [342]
                0.00    0.00       1/12          luaL_unref [262]
                                   1             luaL_tolstring <cycle 1> [266]
                                   1             lua_tonumberx <cycle 1> [259]
                                   1             luaB_costatus <cycle 1> [268]
-----------------------------------------------
                0.00    0.00       1/1           luaE_setdebt [144]
[343]    0.0    0.00    0.00       1         msghandler [343]
-----------------------------------------------
                0.00    0.00       1/1           init_registry [330]
[344]    0.0    0.00    0.00       1         os_difftime [344]
-----------------------------------------------
                0.00    0.00       1/1           luaD_hook <cycle 1> [235]
[345]    0.0    0.00    0.00       1         os_tmpname [345]
-----------------------------------------------
                                   1             read_line <cycle 1> [348]
[346]    0.0    0.00    0.00       1         pushglobalfuncname <cycle 1> [346]
                0.00    0.00       1/258         error [220]
                                   1             lua_rotate <cycle 1> [234]
                                   1             lua_tonumberx <cycle 1> [259]
-----------------------------------------------
                                   1             luaD_hook <cycle 1> [235]
[347]    0.0    0.00    0.00       1         read_chars <cycle 1> [347]
                0.00    0.00       1/12          luaL_unref [262]
                                   3             read_all <cycle 1> [275]
                                   1             luaL_tolstring <cycle 1> [266]
                                   1             lua_tonumberx <cycle 1> [259]
                                   1             read_line <cycle 1> [348]
-----------------------------------------------
                                   1             read_chars <cycle 1> [347]
[348]    0.0    0.00    0.00       1         read_line <cycle 1> [348]
                0.00    0.00       1/42          LoadConstants [230]
                0.00    0.00       1/12          luaL_unref [262]
                0.00    0.00       1/258         error [220]
                                   1             pushglobalfuncname <cycle 1> [346]
                                   1             lua_pushstring <cycle 1> [222]
-----------------------------------------------
                                   1             luaL_tolstring <cycle 1> [266]
[349]    0.0    0.00    0.00       1         stack_init <cycle 1> [349]
                                   1             os_time <cycle 1> [185]
-----------------------------------------------
                                   1             clean_const <cycle 1> [74]
[350]    0.0    0.00    0.00       1         stack_push2 <cycle 1> [350]
                                  29             read_string <cycle 1> [33]
-----------------------------------------------
                                   1             luaD_hook <cycle 1> [235]
[351]    0.0    0.00    0.00       1         tconcat <cycle 1> [351]
                0.00    0.00       1/12          luaL_unref [262]
                                   1             luaL_tolstring <cycle 1> [266]
                                   1             lua_tonumberx <cycle 1> [259]
-----------------------------------------------
                                   1             mem_malloc <cycle 1> [323]
[352]    0.0    0.00    0.00       1         utfchar <cycle 1> [352]
                0.00    0.00       1/8           flt_new [276]
                0.00    0.00       1/56          LoadCode [229]
                                   1             index2addr <cycle 1> [223]
                                   1             lua_rawgeti <cycle 1> [254]
-----------------------------------------------
                0.00    0.00       1/1           luaH_get_next <cycle 1> [210]
[1000]   0.0    0.00    0.00       1         _init [1000]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [77] GCTM (lgc.c)          [133] luaC_checkfinalizer   [271] markupval (lparser.c)
 [229] LoadCode (lundump.c)  [333] luaC_init             [342] math_atan (lmathlib.c)
 [230] LoadConstants (lundump.c) [334] luaC_newobjNotGC  [322] math_fmod (lmathlib.c)
 [249] LoadDebug (lundump.c) [153] luaC_runtilstate      [124] mem_free (mem_pool.c)
 [282] LoadProtos (lundump.c) [170] luaC_step            [323] mem_malloc (mem_pool.c)
 [1000] _init                [269] luaD_callnoyield       [79] move_finalizer
 [293] add_s (lstrlib.c)     [235] luaD_hook              [88] movegotosout (lparser.c)
 [294] add_value (lstrlib.c) [236] luaD_reallocstack     [243] moveresults (ldo.c)
 [207] addk (lcode.c)         [90] luaD_shrinkstack      [343] msghandler (lua.c)
 [326] adjust_assign (lparser.c) [335] luaD_throw        [154] new_localvar (lparser.c)
 [274] adjustlocalvars (lparser.c) [265] luaG_errormsg   [184] newlabelentry (lparser.c)
  [96] assignment (lparser.c) [23] luaH_create            [99] newupvalue (lparser.c)
 [132] atomic (lgc.c)         [13] luaH_del               [14] obj_destroy
 [287] auxgetstr              [25] luaH_del_set          [143] os_date (loslib.c)
 [244] auxresume (lcorolib.c) [43] luaH_free             [344] os_difftime (loslib.c)
 [232] auxsort (ltablib.c)   [283] luaH_free_set         [185] os_time (loslib.c)
 [169] block (lparser.c)     [210] luaH_get_next         [345] os_tmpname (loslib.c)
 [196] breaklabel (lparser.c)  [2] luaH_gset             [126] parlist (lparser.c)
 [327] byteoffset (lutf8lib.c) [16] luaH_gset_int        [217] partition (ltablib.c)
 [288] call_gc                [30] luaH_newkey           [291] pmain (lua.c)
 [328] checkload (loadlib.c)  [19] luaH_setifexist       [227] propagatemark (lgc.c)
 [228] checknext (lparser.c) [211] luaK_codeABC          [246] pushfuncname (lauxlib.c)
 [202] checkoption (loslib.c) [208] luaK_codeABx         [346] pushglobalfuncname (lauxlib.c)
  [74] clean_const           [253] luaK_getlabel         [214] pushline (lua.c)
  [70] clearvalues (lgc.c)   [156] luaK_infix            [275] read_all (liolib.c)
  [61] close_func (lparser.c) [179] luaK_patchclose      [347] read_chars (liolib.c)
 [206] closegoto (lparser.c) [320] luaK_prefix           [348] read_line (liolib.c)
 [317] codepoint (lutf8lib.c) [304] luaL_addstring       [224] read_long_string (llex.c)
 [145] codeunexpval (lcode.c) [305] luaL_addvalue         [80] read_numeral (llex.c)
 [289] collectargs (lua.c)   [336] luaL_argerror          [33] read_string (llex.c)
   [9] const_destroy         [337] luaL_checknumber      [100] reallymarkobject (lgc.c)
   [7] const_init            [306] luaL_checkstack        [45] recfield (lparser.c)
